rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
3315	1	1	N/A	-414.7156432690071	0.9798994974874374	21.8698707008342	C15H32N6O	[M + H]+	PHWJBPHRVGFQLP	InChI=1S/C15H32N6O/c1-4-8-21(15(17)22)14-13-20(11-6-16)10-5-9-19(3)12-7-18-2/h18H,4-5,7-14H2,1-3H3,(H2,17,22)	null	CCCN(CCN(CCCN(C)CCNC)CC#N)C(=O)N	-0.200000003	71676682	COCONUT:(CNP0398653);PubChem:(71676682);ZINC bio:(ZINC68604803)	2105346	313.2735	92.669	4489_CARA_C18_pos_SIRIUS_82
3316	1	4	N/A	-189.78481743854726	0.050251256281407045	5.771978089112334	C41H76O4	[M + Na]+	AMZKGJLFYCZDMJ	InChI=1S/C41H76O4/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-39(42)44-37-41(3,4)38-45-40(43)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-2/h19-22H,5-18,23-38H2,1-4H3	Neopentyl glycol dioleate	CCCCCCCCC=CCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCC=CCCCCCCCC	16.1000004	96285;6254002;5356712;22833335;54599012	PubChem:(96285 6254002 5356712 22833335 54599012);NORMAN:(NS00003062)	262146	655.5664	211.772	1191_CARA_C18_pos_SIRIUS_11609
3317	3	2	N/A	-72.45545363037274	0.592964824120603	9.71657118921566	C19H36O5	[M - H4O2 + H]+	LLGJFHBASDGYIW	InChI=1S/C19H36O5/c20-17(14-10-6-4-8-12-16-19(23)24)13-9-5-2-1-3-7-11-15-18(21)22/h17,20H,1-16H2,(H,21,22)(H,23,24)	null	C(CCCCC(CCCCCCCC(=O)O)O)CCCCC(=O)O	5.26770735	""	COCONUT:(CNP0254641);Natural Products:(UNPD34197);SuperNatural:(SN00324789)	3178496	309.2426	153.184	1373_CARA_C18_pos_SIRIUS_20554
3318	3	1	N/A	-254.73239902962507	0.02462311557788945	1.9247986254882425	C34H68N2O7	[M - H2O + H]+	FXJOZWYCOWQKAH	InChI=1S/C34H68N2O7/c1-26(35)21-17-13-11-12-15-19-23-28(38)22-18-14-9-7-5-3-4-6-8-10-16-20-24-29(27(2)36)42-34-33(41)32(40)31(39)30(25-37)43-34/h26-27,29-34,37,39-41H,3-25,35-36H2,1-2H3	null	CC(CCCCCCCCC(=O)CCCCCCCCCCCCCCC(C(C)N)OC1C(C(C(C(O1)CO)O)O)O)N	6.30000019	102150465	COCONUT:(CNP0152974);Natural Products:(UNPD92306);PubChem:(102150465);SuperNatural:(SN00396977)	3178498	599.4963	182.542	947_CARA_C18_pos_SIRIUS_2198
3319	3	4	N/A	-226.38739357050423	0.9849246231155779	11.925039206901008	C35H66O4	[M - H4O2 + H]+	JIVLVDABBQIAOL	InChI=1S/C35H66O4/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-35(37)39-34(32-36)33-38-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h17-18,29,31,34,36H,3-16,19-28,30,32-33H2,1-2H3	1-O-(1Z-Tetradecenyl)-2-(9Z-octadecenoyl)-sn-glycerol	CCCCCCCCCCCCC=COCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC	13.6999998	5282285	COCONUT:(CNP0037476);KEGG:(C13864);PubChem:(5282285);SuperNatural:(SN00214244);CHEBI:(34111)	3146018	515.4777	260.899	7581_CARA_C18_pos_SIRIUS_4750
3320	2	8	N/A	-263.8800095508921	0.5276381909547739	8.415993488534886	C28H43N3O6	[M + H]+	LYMXNSRLLOTYJX	InChI=1S/C28H43N3O6/c1-6-18(2)23(31-27(36)37-28(3,4)5)25(33)29-17-20-12-14-21(15-13-20)24(32)30-22(26(34)35)16-19-10-8-7-9-11-19/h7-11,18,20-23H,6,12-17H2,1-5H3,(H,29,33)(H,30,32)(H,31,36)(H,34,35)	2-[[4-[[[3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]methyl]cyclohexanecarbonyl]amino]-3-phenylpropanoic acid	CCC(C)C(C(=O)NCC1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O)NC(=O)OC(C)(C)C	4.53640795	4838843;16403997;25574722;25574729	COCONUT:(CNP0334226 CNP0388144);PubChem:(4838843 16403997 25574722 25574729);SuperNatural:(SN00088939 SN00088938);PubMed;ZINC bio:(ZINC12882464 ZINC12882473)	3153986	518.3243	136.291	3355_CARA_C18_pos_SIRIUS_11732
3321	4	1	N/A	-254.65827292588628	0.023115577889447236	47.8192186305729	C34H61N3O2	[M - H2O + H]+	YEKXNRKKBNWRAG	InChI=1S/C34H61N3O2/c1-23(2)30(38)12-9-24(3)27-10-11-28-32-29(14-16-34(27,28)5)33(4)15-13-26(21-25(33)22-31(32)39)37-20-8-19-36-18-7-6-17-35/h24-29,31-32,36-37,39H,1,6-22,35H2,2-5H3	(6R)-6-[(3S,5R,7R,8R,9S,10S,13R,14S,17R)-3-[3-(4-aminobutylamino)propylamino]-7-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methylhept-1-en-3-one	CC(CCC(=O)C(=C)C)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)NCCCNCCCCN)C)O)C	6.5	11800671;21776070;23400063;60044520;132129068	COCONUT:(CNP0331437);Natural Products:(UNPD96317);PubChem:(11800671 21776070 23400063 60044520 132129068);SuperNatural:(SN00362545);PubMed	3178562	526.4752	194.966	5226_CARA_C18_pos_SIRIUS_9393
3322	3	3	N/A	-19.54408238111276	0.9999999999999999	61.22995910742824	C13H12O	[M - H2O + H]+	QILSFLSDHQAZET	InChI=1S/C13H12O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13-14H	Benzohydrol	C1=CC=C(C=C1)C(C2=CC=CC=C2)O	3.00745177	7037;10261907;11367426;20028481;25240087;71313680;91004111;102088689;102088691;101676839;101710833;102305719;101960199;102406859;132515282;131698785;134941809;134941812;134981201	NORMAN:(NS00011999);PubChem:(7037 10261907 11367426 20028481 25240087 71313680 91004111 102088689 102088691 101676839 101710833 102305719 101960199 102406859 132515282 131698785 134941809 134941812 134981201);YMDB Mine;additional;PubChem class - bio and metabolites;MeSH:(7037);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	43034361926	167.0849	18.9	6236_CARA_C18_pos_SIRIUS_25069
3323	4	2	N/A	-216.5978356898548	0.014572864321608044	0.9678957633646466	C24H48N2O4	[M + H]+	LNOVYKOGIVPBAI	InChI=1S/C24H48N2O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(28)25-18-19-26(20-21-27)22-24(29)30/h27H,2-22H2,1H3,(H,25,28)(H,29,30)	n-(2-hydroxyethyl)-n-[2-(stearoylamino)ethyl]glycine	CCCCCCCCCCCCCCCCCC(=O)NCCN(CCO)CC(=O)O	4.5999999	67321	PubChem:(67321);NORMAN:(NS00014089)	262146	429.3707	121.724	2052_CARA_C18_pos_SIRIUS_19329
3324	2	2	N/A	-112.74108257507478	0.9999999999999999	25.327640634001956	C28H54O4	[M + H3N + H]+	SLFUZVJZPBHLAQ	InChI=1S/C28H54O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27(29)31-32-28(30)26-24-22-20-18-16-14-12-10-8-6-4-2/h3-26H2,1-2H3	Myristoryl peroxide	CCCCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCCCC	12.6999998	77065	PubChem:(77065);NORMAN:(NS00029829)	262146	472.4361	184.886	4704_CARA_C18_pos_SIRIUS_19656
3325	1	3	N/A	-258.23483504305455	0.05929648241206031	6.780739604620883	C38H77NO4	[M + Na]+	DIZADSMWNSTHGP	InChI=1S/C38H77NO4/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-36(41)35(34-40)39-38(43)37(42)33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h35-37,40-42H,3-34H2,1-2H3,(H,39,43)	N-(2-hydroxyoctadecanoyl)-C20-sphinganine	CCCCCCCCCCCCCCCCCC(C(CO)NC(=O)C(CCCCCCCCCCCCCCCC)O)O	14.8000002	70678814;77908668	PubChem:(70678814 77908668);CHEBI:(67005)	34	634.5769	231.718	8140_CARA_C18_pos_SIRIUS_3884
3326	4	8	N/A	-192.49078587521336	0.11105527638190955	6.586676756197231	C31H44O5	[M + H3N + H]+	OCLJZXFQWBTOKB	InChI=1S/C31H44O5/c1-18-23(34)19(32)15-21-28(4)12-14-30(6)22-17-27(3,25(35)36-8)10-9-26(22,2)11-13-31(30,7)24(28)20(33)16-29(18,21)5/h15,22,24,34H,9-14,16-17H2,1-8H3	null	CC1=C(C(=O)C=C2C1(CC(=O)C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)OC)C)C)C)C)C)O	5.87605524	""	COCONUT:(CNP0142830);Natural Products:(UNPD92927);SuperNatural:(SN00259317)	3178496	514.3535	51.407	7678_CARA_C18_pos_SIRIUS_13258
3327	3	4	N/A	-193.93346692202454	0.017085427135678392	12.717629382926976	C38H64O9	[M - H2O + H]+	NXKGSQRELSNVBS	InChI=1S/C38H64O9/c1-21(12-18-37(9,45)33(2,3)4)22-14-19-38(32(43)44)24-10-11-26-34(5,6)27(15-16-35(26,7)23(24)13-17-36(22,38)8)47-31-30(42)29(41)28(40)25(20-39)46-31/h21-22,25-31,39-42,45H,10-20H2,1-9H3,(H,43,44)	null	CC(CCC(C)(C(C)(C)C)O)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(=O)O	5.4000001	24763072;44445472	COCONUT:(CNP0323010);KNApSAcK:(39161);Natural Products:(UNPD84761);PubChem:(24763072 44445472);PubMed	2130002	647.454	316.287	1260_CARA_C18_pos_SIRIUS_6621
3328	2	2	N/A	-51.998632638486406	0.9999999999999999	6.840531754297035	C22H44	[M + H3N + H]+	NRHBFNBZAZZTAU	InChI=1S/C22H44/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-22-20-17-15-18-21-22/h22H,2-21H2,1H3	Hexadecylcyclohexane	CCCCCCCCCCCCCCCCC1CCCCC1	11.6000004	23250	COCONUT:(CNP0354397);PubChem class - safety and toxic;PubChem:(23250)	69206018	326.3765	52.265	3284_CARA_C18_pos_SIRIUS_2153
3329	4	1	N/A	-139.53403611433885	0.01105527638190955	3.006643292861375	C24H49NO7	[M + H3N + H]+	FIFSBOWKHSUGDL	InChI=1S/C24H49NO7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(27)18(25)17-31-24-23(30)22(29)21(28)20(16-26)32-24/h18-24,26-30H,2-17,25H2,1H3	D-Glucosyldihydrosphingosine	CCCCCCCCCCCCCCCC(C(COC1C(C(C(C(O1)CO)O)O)O)N)O	4.19999981	440147;3306290;10837823;56837455;86290079;101685163;117811292;126544958	COCONUT:(CNP0329280);PubChem:(440147 3306290 10837823 56837455 86290079 101685163 117811292 126544958);SuperNatural:(SN00213222);CHEBI:(83234 83235);KEGG:(C03858);PubMed	3146082	481.3843	98.547	2455_CARA_C18_pos_SIRIUS_12158
3330	1	1	N/A	-238.63441030795784	0.9999999999999999	30.182752294776563	C46H90O2	[M + H3N + H]+	SGWXLPQZOXAMIT	InChI=1S/C46H90O2/c1-3-5-7-9-11-12-13-23-26-30-34-39-43-46(48)44-40-36-32-28-25-22-20-18-16-14-15-17-19-21-24-27-31-35-38-42-45(47)41-37-33-29-10-8-6-4-2/h3,45,47H,1,4-44H2,2H3	null	CCCCCCCCCC(CCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCC=C)O	18.4198151	""	COCONUT:(CNP0281190);Natural Products:(UNPD82805);SuperNatural:(SN00395972)	3178496	692.7238	330.106	5976_CARA_C18_pos_SIRIUS_1596
3331	2	2	N/A	-48.486358052455486	0.9999999999999999	45.790493883960934	C17H34O2	[M + H3N + H]+	KEMQGTRYUADPNZ	InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)	margarate	CCCCCCCCCCCCCCCCC(=O)O	6.60462379	10465;175783;4113470;11161537;45052086;44256491;101029270;102601131;123136074;129724971	HMDB:(2259);SuperNatural:(SN00382606 SN00027277);ZINC bio:(ZINC24805047);additional;MeSH:(10465);PubMed;NORMAN:(NS00019727);COCONUT:(CNP0136336 CNP0215617 CNP0410744);KNApSAcK:(7426);Natural Products:(UNPD18637);PubChem:(10465 175783 4113470 11161537 45052086 44256491 101029270 102601131 123136074 129724971);CHEBI:(32365 32366);PubChem class - bio and metabolites;PubChem class - safety and toxic;YMDB:(2302);Biocyc:(CPD-7830);KEGG Mine	8677861502	288.2869	148.704	8099_CARA_C18_pos_SIRIUS_6300
3332	4	3	N/A	-70.8271211533685	0.9331658291457287	12.617370922768167	C22H42O4	[M + H3N + H]+	NSZQGANCYYPANK	InChI=1S/C22H42O4/c1-3-5-7-9-11-13-17-21(23)25-19-15-16-20-26-22(24)18-14-12-10-8-6-4-2/h3-20H2,1-2H3	Butane-1,4-diyl dinonanoate	CCCCCCCCC(=O)OCCCCOC(=O)CCCCCCCC	7.80000019	85117	PubChem:(85117);NORMAN:(NS00021708)	262146	388.3384	59.21	7505_CARA_C18_pos_SIRIUS_2017
3333	1	4	N/A	-133.8655877351614	0.4728643216080402	6.264873466184959	C36H64O5	[M + H3N + H]+	XPGUEPBYNVJPCL	InChI=1S/C36H64O5/c1-3-5-7-9-11-13-15-17-18-19-21-22-24-26-28-30-35(38)40-33-34(32-37)41-36(39)31-29-27-25-23-20-16-14-12-10-8-6-4-2/h11,13,17-18,21-22,34,37H,3-10,12,14-16,19-20,23-33H2,1-2H3	Diacylglycerol(18:3n6/15:0)	CCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCC=CCCCCC	12.3000002	53478114	COCONUT:(CNP0027262);HMDB:(7271);PubChem:(53478114);SuperNatural:(SN00217106);PubChem class - bio and metabolites	19922954	594.505	163.491	3516_CARA_C18_pos_SIRIUS_3113
3334	1	1	N/A	-104.53107244018716	0.9999999999999999	124.52272301123674	C37H74O4	[M - H4O2 + H]+	ALBMTLREXAADKV	InChI=1S/C37H74O4/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-30-32-37(39)41-36(34-38)35-40-33-31-29-27-25-23-21-18-16-14-12-10-8-6-4-2/h36,38H,3-35H2,1-2H3	2-Octadecanoyl-1-hexadecyl-sn-glycerol	CCCCCCCCCCCCCCCCCC(=O)OC(CO)COCCCCCCCCCCCCCCCC	15.5	13848030;18603089	COCONUT:(CNP0042711);HMDB:(11146);PubChem:(13848030 18603089);SuperNatural:(SN00220449);YMDB Mine;PubChem class - bio and metabolites	34379661322	547.5417	287.71	4578_CARA_C18_pos_SIRIUS_155
3335	1	1	N/A	-81.00399570254609	0.9999999999999999	96.35813869989327	C36H70O3	[M + H]+	PHVQRWNQGOIZLC	InChI=1S/C36H70O3/c1-3-5-7-9-10-11-12-13-14-15-16-17-20-23-26-30-34-39-36(38)33-29-25-22-19-18-21-24-28-32-35(37)31-27-8-6-4-2/h24,28,35,37H,3-23,25-27,29-34H2,1-2H3	Octadecyl (R)-12-hydroxyoleate	CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCC(CCCCCC)O	14.8999996	5744208;6433017;20837990;54190014;73716845;98474346	PubChem:(5744208 6433017 20837990 54190014 73716845 98474346);NORMAN:(NS00063206)	262146	551.535	234.351	3555_CARA_C18_pos_SIRIUS_711
3336	1	1	N/A	-295.223630821941	0.9391959798994975	11.252691753921008	C30H60N6	[M + H3N + H]+	XHQJBVUCGLYKNR	InChI=1S/C30H60N6/c1-25(2)13-22(14-26(3,4)31-25)34-19-35(23-15-27(5,6)32-28(7,8)16-23)21-36(20-34)24-17-29(9,10)33-30(11,12)18-24/h22-24,31-33H,13-21H2,1-12H3	Oprea1_856189	CC1(CC(CC(N1)(C)C)N2CN(CN(C2)C3CC(NC(C3)(C)C)(C)C)C4CC(NC(C4)(C)C)(C)C)C	4.5	547437	PubChem:(547437);NORMAN:(NS00061961)	262146	522.519	247.415	3577_CARA_C18_pos_SIRIUS_1778
3337	2	2	N/A	-84.14687362037733	0.9999999999999999	12.421190885890725	C11H22O4	[M - H2O + H]+	GHBFNMLVSPCDGN	InChI=1S/C11H22O4/c1-2-3-4-5-6-7-11(14)15-9-10(13)8-12/h10,12-13H,2-9H2,1H3	Capmul	CCCCCCCC(=O)OCC(CO)O	1.97213519	3033877;3085369;46926551;71751286;91269473	SuperNatural:(SN00319406);ZINC bio:(ZINC02516268 ZINC08674155);MeSH:(3033877);PubMed;NORMAN:(NS00013690);COCONUT:(CNP0163387);Natural Products:(UNPD169516);PubChem:(3033877 3085369 46926551 71751286 91269473);CHEBI:(85244 85242 85241 84309);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	120889446	201.1472	83.388	6009_CARA_C18_pos_SIRIUS_11456
3338	1	1	N/A	-99.1769647320378	0.9999999999999999	59.40734344245925	C33H62O6	[M + H3N + H]+	MQILKRLZMJKIJE	InChI=1S/C33H62O6/c1-4-7-10-13-15-16-18-21-24-27-33(36)39-30(28-37-31(34)25-22-19-12-9-6-3)29-38-32(35)26-23-20-17-14-11-8-5-2/h30H,4-29H2,1-3H3	null	CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC	12.1999998	121596031;131777919;131778198	HMDB:(71111 71392);PubChem:(121596031 131777919 131778198);PubChem class - bio and metabolites	16777226	572.4847	133.427	6812_CARA_C18_pos_SIRIUS_23413
3339	3	3	N/A	-36.303671972099316	0.9999999999999999	146.24532962912792	C20H40O4	[M - H2O + H]+	RIIQXYZWFWMFSB	InChI=1S/C20H40O4/c21-18-14-10-6-2-1-3-7-11-15-19(22)16-12-8-4-5-9-13-17-20(23)24/h19,21-22H,1-18H2,(H,23,24)	null	C(CCCCCO)CCCCC(CCCCCCCCC(=O)O)O	5.80000019	14259007	COCONUT:(CNP0290131);HMDB:(31923);PubChem:(14259007);PubChem class - bio and metabolites	18874378	327.2882	105.605	6910_CARA_C18_pos_SIRIUS_2355
3340	3	2	N/A	-331.6810442082943	0.21356783919597994	3.239892311334224	C27H53N5O4	[M - H4O2 + H]+	OVRFOVZVAWIPDE	InChI=1S/C27H53N5O4/c28-18-11-5-3-1-2-4-9-16-25(34)31-24(21-33)27(36)32-23(15-10-12-19-29)26(35)30-20-17-22-13-7-6-8-14-22/h22-24,33H,1-21,28-29H2,(H,30,35)(H,31,34)(H,32,36)	null	C1CCC(CC1)CCNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)CCCCCCCCCN	3.0999999	78333407;117071764	PubChem:(78333407 117071764);PubMed;PubChem class - bio and metabolites	16777282	476.3915	85.047	5722_CARA_C18_pos_SIRIUS_16318
3341	3	3	N/A	-111.80986690284962	0.9999999999999999	17.872077010260384	C38H72O3	[M - H2O + H]+	CAPNKMBOZXTUGW	InChI=1S/C38H72O3/c1-2-3-4-5-6-7-8-9-14-17-20-23-26-29-32-35-38(40)41-37-34-31-28-25-22-19-16-13-11-10-12-15-18-21-24-27-30-33-36-39/h6-7,9,14,39H,2-5,8,10-13,15-37H2,1H3	null	CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCO	14.2449369	""	COCONUT:(CNP0235966);Natural Products:(UNPD105717);SuperNatural:(SN00386849)	3178496	559.5394	285.411	5651_CARA_C18_pos_SIRIUS_177
3342	1	1	N/A	-203.53746975948525	0.9999999999999999	59.89986057298375	C23H40O13	[M + H3N + H]+	SHIVWWJPAZDYDL	InChI=1S/C23H40O13/c1-5-12(4)21(31)34-19-17(29)18(33-15(27)7-6-11(2)3)14(9-25)32-22(19)36-23(10-26)20(30)16(28)13(8-24)35-23/h11-14,16-20,22,24-26,28-30H,5-10H2,1-4H3	null	CCC(C)C(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)O)CO)CO)OC(=O)CCC(C)C)O	-0.58899188	131841455	PubChem:(131841455);PubMed;Biocyc:(CPD-20293)	2114	542.2793	16.252	1416_CARA_C18_pos_SIRIUS_1043
3343	3	4	N/A	-69.91198450796416	0.049748743718592975	31.04360294950776	C39H70O7	[M - H2O + H]+	RCALBBVHQNUWNO	InChI=1S/C39H70O7/c40-33-29-25-21-17-13-9-5-1-3-7-11-15-19-23-27-31-38(43)45-36-37(35-42)46-39(44)32-28-24-20-16-12-8-4-2-6-10-14-18-22-26-30-34-41/h1-4,10,14,37,40-42H,5-9,11-13,15-36H2	null	C(CCCCO)CCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCCO	10.5	91820474	Plantcyc:(CPD-17375);PubChem:(91820474);Biocyc:(CPD-17375);PubChem class - bio and metabolites	16910338	633.5033	175.505	4812_CARA_C18_pos_SIRIUS_22926
3344	4	3	N/A	-202.96016489302932	0.7125628140703517	0.5954951855502906	C40H77NO4	[M + H]+	ZFZZMDNGENRKPL	InChI=1S/C40H78NO4/c1-5-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)44-37-35-41(4,34-7-3)36-38-45-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-6-2/h7H,3,5-6,8-38H2,1-2,4H3/q+1	N-Allylbis(2-(hexadecanoyloxy)ethyl)methylammonium	CCCCCCCCCCCCCCCC(=O)OCC[N+](C)(CCOC(=O)CCCCCCCCCCCCCCC)CC=C	15.3999996	196283	MeSH:(196283);PubChem:(196283);PubMed	70	636.5887	193.467	7234_CARA_C18_pos_SIRIUS_2486
3345	2	2	N/A	-91.24178492013394	0.6804020100502512	11.29163377219983	C20H36O4	[M - H2O + H]+	HYBPXYQCXNOTFK	InChI=1S/C20H36O4/c1-2-3-6-9-17(21)14-12-16-13-15-19(22)18(16)10-7-4-5-8-11-20(23)24/h12,14,16-19,21-22H,2-11,13,15H2,1H3,(H,23,24)	11-deoxy-PGF1a	CCCCCC(C=CC1CCC(C1CCCCCCC(=O)O)O)O	4.4000001	5283069;5283071;10449944;20144641;35022363;35022378;53902499;53902500;57369674;53394177;68120242;71684394;70601338	NORMAN:(NS00017058);PubChem:(5283069 5283071 10449944 20144641 35022363 35022378 53902499 53902500 57369674 53394177 68120242 71684394 70601338);additional;MeSH:(5283069 35022378 53394177 57369674);Training Set;PubMed	802886	323.257	133.22	6669_CARA_C18_pos_SIRIUS_4335
3346	3	3	N/A	-78.30998689596002	0.018090452261306532	27.152468184023483	C35H62O5	[M - H2O + H]+	JZYIYYFHNNKJMM	InChI=1S/C35H62O5/c1-3-5-7-9-11-13-15-16-17-18-20-21-23-25-27-29-34(37)39-32-33(31-36)40-35(38)30-28-26-24-22-19-14-12-10-8-6-4-2/h11,13,16-17,20-21,33,36H,3-10,12,14-15,18-19,22-32H2,1-2H3	Diacylglycerol(18:3n6/14:0)	CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCC=CCC=CCCCCC	11.6999998	53478112	COCONUT:(CNP0084486);HMDB:(7269);PubChem:(53478112);SuperNatural:(SN00217104);CHEBI:(89189);PubChem class - bio and metabolites	19922986	545.4549	204.78	5116_CARA_C18_pos_SIRIUS_9744
3347	2	2	N/A	-99.56329511401238	0.9999999999999999	73.1170367229553	C12H22O6	[M + H]+	GVRNUDCCYWKHMV	InChI=1S/C12H22O6/c1-15-7-9-17-11(13)5-3-4-6-12(14)18-10-8-16-2/h3-10H2,1-2H3	Di[2-methoxyethyl] adipate	COCCOC(=O)CCCCC(=O)OCCOC	0.300000012	66046	NORMAN:(NS00023401);PubChem class - safety and toxic;PubChem:(66046)	67371010	263.149	21.399	3908_CARA_C18_pos_SIRIUS_11211
3348	3	3	N/A	-237.52308186626408	0.031155778894472366	9.120527203389646	C38H68O5	[M - H4O2 + H]+	XVMODRSDRHLTLH	InChI=1S/C38H68O5/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-33-38(41)43-35-36(39)34-42-37(40)32-30-28-26-24-22-20-16-14-12-10-8-6-4-2/h13,15,18-20,22,36,39H,3-12,14,16-17,21,23-35H2,1-2H3	null	CCCCCCCCC=CCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCCC)O	13.1000004	131801873	PubChem:(131801873);HMDB:(56163)	10	569.4955	198.073	4177_CARA_C18_pos_SIRIUS_11466
3349	1	1	N/A	-110.47290189187245	0.9994974874371858	6.346153260081235	C36H75N	[M + H]+	HKUFIYBZNQSHQS	InChI=1S/C36H75N/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h37H,3-36H2,1-2H3	Distearylamine	CCCCCCCCCCCCCCCCCCNCCCCCCCCCCCCCCCCCC	17.5	66989;19036795	NORMAN:(NS00021532);MeSH:(66989);PubChem class - safety and toxic;PubChem:(66989 19036795);PubMed	67371078	522.5938	143.242	4952_CARA_C18_pos_SIRIUS_21084
3350	4	3	N/A	-135.35800866700995	0.3060301507537688	7.802020075910493	C38H76N2O4	[M + H]+	YLWQQYRYYZPZLJ	InChI=1S/C38H76N2O4/c1-3-5-7-21-27-35(41)29-23-17-13-9-11-15-19-25-31-37(43)39-33-34-40-38(44)32-26-20-16-12-10-14-18-24-30-36(42)28-22-8-6-4-2/h35-36,41-42H,3-34H2,1-2H3,(H,39,43)(H,40,44)	N,N''-Ethylenebis(12-hydroxyoctadecanamide)	CCCCCCC(CCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCC(CCCCCC)O)O	11.8999996	61058;76955903;76955904;76955905	NORMAN:(NS00006640);PubChem class - food;PubChem class - safety and toxic;PubChem:(61058 76955903 76955904 76955905)	201588738	625.5923	250.284	2000_CARA_C18_pos_SIRIUS_6890
3351	3	3	N/A	-75.53694796797834	0.9859296482412061	13.714845632425124	C36H66O3	[M + H]+	OCNZHGHKKQOQCZ	InChI=1S/C36H66O3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35(37)39-36(38)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20H,3-16,21-34H2,1-2H3	Oleic anhydride	CCCCCCCCC=CCCCCCCCC(=O)OC(=O)CCCCCCCC=CCCCCCCCC	14.8999996	90647;6183559;5369123;20981578;57489668	NORMAN:(NS00019713);COCONUT:(CNP0145523);Natural Products:(UNPD150260);PubChem:(90647 6183559 5369123 20981578 57489668);SuperNatural:(SN00389608);PubChem class - safety and toxic	70549506	547.5067	232.829	7836_CARA_C18_pos_SIRIUS_7030
3352	1	2	N/A	-169.93740782882477	0.47939698492462307	2.6786530847068315	C37H62O5	[M + H3N + H]+	BAFNDQNTLTVGNN	InChI=1S/C37H62O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-24-26-28-30-32-37(40)42-35(33-38)34-41-36(39)31-29-27-25-23-21-14-12-10-8-6-4-2/h5,7,11,13,16-17,19-20,24,26,35,38H,3-4,6,8-10,12,14-15,18,21-23,25,27-34H2,1-2H3	Diacylglycerol(14:0/20:5)	CCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC	11.3999996	53477962;134720170;138124218	COCONUT:(CNP0370137);HMDB:(7027);PubChem:(53477962 134720170 138124218);SuperNatural:(SN00216868);PubChem class - bio and metabolites	19922954	604.4943	163.973	6777_CARA_C18_pos_SIRIUS_5350
