shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
9398	3	2		-250.019	0.227	11.325	C28H49N7O11	[M - H2O - H]-	INISVPAOPMKHCO	InChI=1S/C28H49N7O11/c1-14(2)22(34-25(42)19-8-6-12-35(19)27(44)21(30)15(3)37)26(43)33-18(13-36)24(41)31-16(9-10-20(38)39)23(40)32-17(28(45)46)7-4-5-11-29/h14-19,21-22,36-37H,4-13,29-30H2,1-3H3,(H,31,41)(H,32,40)(H,33,43)(H,34,42)(H,38,39)(H,45,46)	Morphin-N-oxyd ditartarate	CC(C)C(C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)O)N	-3.126	216859	PubChem class - safety and toxic;PubChem:(216859);PubMed	67108930	640.332	135.996	1313_CARA_HILIC_neg_SIRIUS_charge0_removed_9398
3883	3	1		-545.424	0.29	3.659	C21H33N3O5S2	[M - H2O - H]-	LBROVYNQFGSMSZ	InChI=1S/C21H33N3O5S2/c1-6-9-24(4)17(27)10-13-18-14(30-19(22-18)23-31(5,28)29)11-15-20(13,2)8-7-16(26)21(15,3)12-25/h6,13,15-16,25-26H,1,7-12H2,2-5H3,(H,22,23)	2-[7-hydroxy-8-(hydroxymethyl)-2-(methanesulfonamido)-4a,8-dimethyl-4,5,6,7,8a,9-hexahydrobenzo[f][1,3]benzothiazol-4-yl]-N-methyl-N-prop-2-enylacetamide	CC12CCC(C(C1CC3=C(C2CC(=O)N(C)CC=C)N=C(S3)NS(=O)(=O)C)(C)CO)O	1.8	3575206;40467542	COCONUT:(CNP0040691);PubChem:(3575206 40467542);SuperNatural:(SN00005060);ZINC bio:(ZINC03841116)	3153922	452.17	76.219	4697_CARA_HILIC_neg_SIRIUS_charge0_removed_3883
5432	1	1		-376.692	0.711	31.391	C26H31N5O6	[M + Cl]-	ILYFFJQMZSVQRE	InChI=1S/C26H31N5O6/c1-15-23(34)27-14-22(33)30-20(13-18-8-10-19(32)11-9-18)25(36)29-16(2)24(35)31-21(26(37)28-15)12-17-6-4-3-5-7-17/h3-11,15-16,20-21,32H,12-14H2,1-2H3,(H,27,34)(H,28,37)(H,29,36)(H,30,33)(H,31,35)		CC1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)C)CC3=CC=C(C=C3)O	1.2	10481410	COCONUT:(CNP0261194);Natural Products:(UNPD176937);PubChem:(10481410);SuperNatural:(SN00395600)	3178498	544.201	137.086	3292_CARA_HILIC_neg_SIRIUS_charge0_removed_5432
11132	3	2		-285.026	0.032	10.483	C31H55N9O13	[M - H2O - H]-	FASXERDBFTYPDB	InChI=1S/C31H55N9O13/c1-13(25(33)45)35-27(47)14(2)37-30(50)19(8-6-7-11-32)39-21(43)10-9-18(26(34)46)40-28(48)15(3)36-29(49)16(4)52-24-22(38-17(5)42)31(51)53-20(12-41)23(24)44/h13-16,18-20,22-24,31,41,44,51H,6-12,32H2,1-5H3,(H2,33,45)(H2,34,46)(H,35,47)(H,36,49)(H,37,50)(H,38,42)(H,39,43)(H,40,48)	(2R)-2-[[(2S)-2-[[(2R)-2-[(2S,3R,4R,5S,6R)-3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]propanoyl]amino]-N''-[(2S)-6-amino-1-[[(2R)-1-[[(2R)-1-amino-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]pentanediamide	CC(C(=O)N)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC1C(C(OC(C1O)CO)O)NC(=O)C	-5.4	6914577	PubChem:(6914577);PubChem class - bio and metabolites	16777218	742.377	110.848	5102_CARA_HILIC_neg_SIRIUS_charge0_removed_11132
4570	3	3		-212.711	0.081	6.58	C7H13NO5S2	[M - H2O - H]-	QUGQSQGBAHYWTR	InChI=1S/C7H13NO5S2/c8-4(6(10)11)1-14-3-15-2-5(9)7(12)13/h4-5,9H,1-3,8H2,(H,10,11)(H,12,13)	(2R)-2-amino-3-[(2-carboxy-2-hydroxyethyl)sulfanylmethylsulfanyl]propanoic acid	C(C(C(=O)O)N)SCSCC(C(=O)O)O	-3.0	22839396	COCONUT:(CNP0333251);Natural Products:(UNPD98912);PubChem:(22839396);SuperNatural:(SN00325745)	3178498	236.005	80.117	310_CARA_HILIC_neg_SIRIUS_charge0_removed_4570
4148	1	1		-57.717	0.631	52.369	C10H17N3O6S	[M - H]-	RWSXRVCMGQZWBV	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)	Glutinal	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	-4.5	745;124886;444462;445616;446684;448041;448106;4633090;7048684;10566814;10710004;9839547;10924820;15559592;15559593;20756463;23634626;25246407;40467184;42615251;45039351;54289881;60072620;59012061;59012062;59119144;59658501;58833436;87774813;101692668;131698098	HMDB:(125 62697);PubChem class - food;SuperNatural:(SN00003614 SN00156781);ZINC bio:(ZINC03830891 ZINC03830892 ZINC03830893 ZINC03830894);additional;MeSH:(124886 20756463);Plantcyc:(GLUTATHIONE);PubMed;NORMAN:(NS00001243);COCONUT:(CNP0083313 CNP0104130);KNApSAcK:(1518);Natural Products:(UNPD47599);PubChem:(745 124886 444462 445616 446684 448041 448106 4633090 7048684 10566814 10710004 9839547 10924820 15559592 15559593 20756463 23634626 25246407 40467184 42615251 45039351 54289881 60072620 59012061 59012062 59119144 59658501 58833436 87774813 101692668 131698098);CHEBI:(60836 57925 131728 16856);PubChem class - bio and metabolites;KEGG:(C00051 C02471);PubChem class - safety and toxic;YMDB:(160);Training Set;PubChem class - drug;Biocyc:(GLUTATHIONE SMA-0000138)	255846782	306.075	149.132	2002_CARA_HILIC_neg_SIRIUS_charge0_removed_4148
6287	1	2		-272.609	0.026	9.457	C11H18N4O3	[M + Br]-	VLDVBZICYBVQHB	InChI=1S/C11H18N4O3/c1-6(2)9(11(17)18)15-10(16)8(12)3-7-4-13-5-14-7/h4-6,8-9H,3,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	histidylvaline	CC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N	-2.5	7021870;7021871;18218216	HMDB:(28898);PubChem:(7021870 7021871 18218216);CHEBI:(74060);ZINC bio:(ZINC02575495);additional;Training Set	548906	333.056	107.044	4036_CARA_HILIC_neg_SIRIUS_charge0_removed_6287
4165	3	5		-46.96	0.07	15.843	C10H12N4O5	[M - H]-	NQAZHXBSLFDVKM	InChI=1S/C10H12N4O5/c15-2-5-4(16)1-6(19-5)14-3-11-7-8(14)12-10(18)13-9(7)17/h3-6,15-16H,1-2H2,(H2,12,13,17,18)	2''-Deoxyxanthosine	C1C(C(OC1N2C=NC3=C2NC(=O)NC3=O)CO)O	-1.323	65372;14282796;54124565;57169553;58648961;69626569;69626570;92132130	PubChem:(65372 14282796 54124565 57169553 58648961 69626569 69626570 92132130);YMDB Mine;EcoCyc Mine;MeSH:(65372);PubMed;KEGG Mine	60129542214	267.074	91.34	5004_CARA_HILIC_neg_SIRIUS_charge0_removed_4165
8776	3	4		-294.788	0.529	42.505	C16H27N3O8	[M - H]-	AUTNXSQEVVHSJK	InChI=1S/C16H27N3O8/c1-3-8(2)13(16(26)27)19-15(25)10(5-7-12(22)23)18-14(24)9(17)4-6-11(20)21/h8-10,13H,3-7,17H2,1-2H3,(H,18,24)(H,19,25)(H,20,21)(H,22,23)(H,26,27)	L-alpha-glutamyl-L-alpha-glutamyl-L-isoleucine	CCC(C)C(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)N	-1.118	18220235;71464590	PubChem:(18220235 71464590);CHEBI:(73492)	34	388.175	85.666	5502_CARA_HILIC_neg_SIRIUS_charge0_removed_8776
10215	1	7		-294.923	0.27	14.709	C19H21N7O6	[M - H]-	OZRNSSUDZOLUSN	InChI=1S/C19H21N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,12,21H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)	H2folate	C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	-0.9	135705226;135729065;135737479;135398603;135398604;135402025;136400727	HMDB:(1056);ZINC bio:(ZINC04228265 ZINC04517559);additional;MeSH:(135398603 135398604 135402025 136400727);Plantcyc:(DIHYDROFOLATE);PubMed;NORMAN:(NS00014827);COCONUT:(CNP0083357 CNP0251838);KNApSAcK:(7248);Natural Products:(UNPD33429);PubChem:(135705226 135729065 135737479 135398603 135398604 135402025 136400727);CHEBI:(57451 15633);PubChem class - bio and metabolites;KEGG:(C00415);PubChem class - safety and toxic;YMDB:(79);Training Set;Biocyc:(INOSITOL-PHOSPHATE DIHYDROFOLATE)	87026046	442.146	91.973	1816_CARA_HILIC_neg_SIRIUS_charge0_removed_10215
7520	1	2		-406.593	0.017	17.491	C20H15ClO4	[M + Br]-	QGTCKQUEYCXTNI	InChI=1S/C20H15ClO4/c1-10-6-17-14(8-16(10)21)15(9-19(22)24-17)20-11(2)13-5-4-12(23-3)7-18(13)25-20/h4-9H,1-3H3	6-chloro-4-(6-methoxy-3-methyl-1-benzofuran-2-yl)-7-methylchromen-2-one	CC1=CC2=C(C=C1Cl)C(=CC(=O)O2)C3=C(C4=C(O3)C=C(C=C4)OC)C	4.9	2030030	COCONUT:(CNP0069948);PubChem:(2030030);SuperNatural:(SN00146427);ZINC bio:(ZINC02433761)	3153922	432.981	85.73	4090_CARA_HILIC_neg_SIRIUS_charge0_removed_7520
10200	1	2		-160.619	0.429	8.119	C36H71NO8	[M - H]-	SQDCIGWTKJFMSW	InChI=1S/C36H71NO8/c1-3-5-7-9-11-13-14-15-16-18-19-21-23-25-30(39)29(28-44-36-35(43)34(42)33(41)31(27-38)45-36)37-32(40)26-24-22-20-17-12-10-8-6-4-2/h29-31,33-36,38-39,41-43H,3-28H2,1-2H3,(H,37,40)		CCCCCCCCCCCCCCCC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCCCCCC)O	9.6	53377503;76028110;134767597	PubChem:(53377503 76028110 134767597);PubChem class - bio and metabolites	16777218	644.511	71.391	1220_CARA_HILIC_neg_SIRIUS_charge0_removed_10200
6218	2	2		-89.698	1.0	11.898	C14H28O3	[M - H2O - H]-	JOSXCARTDOQGLV	InChI=1S/C14H28O3/c15-13-11-9-7-5-3-1-2-4-6-8-10-12-14(16)17/h15H,1-13H2,(H,16,17)	14-hydroxytetradecanoate	C(CCCCCCC(=O)O)CCCCCCO	4.316	3084276;72715824	COCONUT:(CNP0138691);Natural Products:(UNPD147731);PubChem:(3084276 72715824);SuperNatural:(SN00263468);YMDB Mine;CHEBI:(77168 77033);PubChem class - bio and metabolites;EcoCyc Mine;Training Set;PubMed;KEGG Mine	60149514338	225.185	89.517	1512_CARA_HILIC_neg_SIRIUS_charge0_removed_6218
66	1	3		-427.763	0.809	20.812	C23H33N3O11	[M - H2O - H]-	AQOXEJNYXXLRQQ	InChI=1S/C23H33N3O11/c1-2-37-18-5-3-16(4-6-18)9-17(26(14-22(33)34)15-23(35)36)10-24(11-19(27)28)7-8-25(12-20(29)30)13-21(31)32/h3-6,17H,2,7-15H2,1H3,(H,27,28)(H,29,30)(H,31,32)(H,33,34)(H,35,36)	Caloxetic acid	CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O	-6.2	219085;450097;57417379;57739837	NORMAN:(NS00014337);PubChem class - safety and toxic;PubChem:(219085 450097 57417379 57739837)	67371010	508.194	79.05	5401_CARA_HILIC_neg_SIRIUS_charge0_removed_66
4754	1	2		-245.551	0.012	15.033	C10H16N5O7P	[M + Cl]-	HUFTZXIFDWJLBX	InChI=1S/C10H16N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2,4,6-7,10,14,16-17H,1,3H2,(H2,11,12,13)(H2,18,19,20)	[(2R,3S,4R,5R)-5-(6-amino-7,8-dihydropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate	C1NC2=C(N=CN=C2N1C3C(C(C(O3)COP(=O)(O)O)O)O)N	-3.0	445708	PubChem:(445708);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubMed;KEGG Mine	60146319426	384.05	91.658	1979_CARA_HILIC_neg_SIRIUS_charge0_removed_4754
732	1	1		-139.963	0.5	21.72	C3H6O6S2	[M + Cl]-	RYIRMSRYCSMGJA	InChI=1S/C3H6O6S2/c4-10(5)3-11(6,7)9-2-1-8-10/h1-3H2	Cyclic-soso	C1COS(=O)(=O)CS(=O)(=O)O1	-1.1	57513	MeSH:(57513);PubChem class - safety and toxic;PubChem:(57513);PubMed	67108934	236.928	143.133	5079_CARA_HILIC_neg_SIRIUS_charge0_removed_732
3344	2	2		-89.645	1.0	19.675	C8H7N3O6	[M - H]-	GGGVOOMKPJYWDF	InChI=1S/C8H7N3O6/c1-4-6(9(12)13)3-7(10(14)15)5(2)8(4)11(16)17/h3H,1-2H3	2,6-Trinitroxylene	CC1=C(C(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C)[N+](=O)[O-]	2.627	69442	NORMAN:(NS00035411);PubChem class - safety and toxic;PubChem:(69442);CHEBI:(77316)	67371042	240.026	69.039	3948_CARA_HILIC_neg_SIRIUS_charge0_removed_3344
4634	2	2		-72.845	1.0	50.116	C14H28O3	[M - H]-	XQMCCPUZOKUEHG	InChI=1S/C14H28O3/c1-2-3-4-5-6-7-10-13(15)11-8-9-12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	Butolic acid	CCCCCCCCC(CCCCC(=O)O)O	4.1	5312870;5312751;101332691	COCONUT:(CNP0378358);Natural Products:(UNPD10227 UNPD146043);PubChem:(5312870 5312751 101332691);SuperNatural:(SN00262462);YMDB Mine;EcoCyc Mine;KEGG Mine	60132720642	243.195	32.043	3962_CARA_HILIC_neg_SIRIUS_charge0_removed_4634
2459	3	3		-42.244	1.0	14.653	C16H31NO3	[M - H]-	DYUGTPXLDJQBRB	InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)	N-Myristoyl-gly	CCCCCCCCCCCCCC(=O)NCC(=O)O	5.4	72348;4060556	COCONUT:(CNP0364014);HMDB:(13250);PubChem:(72348 4060556);CHEBI:(86500 87142);ZINC bio:(ZINC71788297);PubChem class - bio and metabolites;MeSH:(72348);PubMed	18882670	284.223	62.647	728_CARA_HILIC_neg_SIRIUS_charge0_removed_2459
9838	3	3		-137.991	0.999	9.825	C20H26O4	[M - H]-	MXPXAZNVQUWDFH	InChI=1S/C20H26O4/c1-18(2,24)12-6-7-14-13(10-12)15(21)11-16-19(14,3)8-5-9-20(16,4)17(22)23/h6-7,10,16,24H,5,8-9,11H2,1-4H3,(H,22,23)	(1R,4aS,10aR)-7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid	CC12CCCC(C1CC(=O)C3=C2C=CC(=C3)C(C)(C)O)(C)C(=O)O	3.1	14017925;11724193;73351956;72550682;129316597	COCONUT:(CNP0036318 CNP0141921);KNApSAcK:(34400);Natural Products:(UNPD219050 UNPD221587 UNPD149186);PubChem:(14017925 11724193 73351956 72550682 129316597);SuperNatural:(SN00036551 SN00321035);ZINC bio:(ZINC13302718);Training Set;PubMed	3203154	329.175	52.48	4321_CARA_HILIC_neg_SIRIUS_charge0_removed_9838
3424	1	2		-289.866	0.516	15.503	C19H34O16	[M - H]-	XFZYVVGDUVIXSE	InChI=1S/C19H34O16/c1-30-19-16(35-18-13(28)11(26)9(24)6(3-21)32-18)14(29)15(7(4-22)33-19)34-17-12(27)10(25)8(23)5(2-20)31-17/h5-29H,2-4H2,1H3		COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)OC3C(C(C(C(O3)CO)O)O)O	-5.561		COCONUT:(CNP0313992);Natural Products:(UNPD72680);SuperNatural:(SN00332805)	3178496	517.177	83.557	3412_CARA_HILIC_neg_SIRIUS_charge0_removed_3424
2194	3	6		-393.246	0.018	16.369	C12H20N2O8P2	[M - H4O2 - H]-	CFHOMAMSGWRSCJ	InChI=1S/C12H20N2O8P2/c1-4-12(3,23(16,17)18)14-6-10-9(7-22-24(19,20)21)5-13-8(2)11(10)15/h5-6,15H,4,7H2,1-3H3,(H2,16,17,18)(H2,19,20,21)		CCC(C)(N=CC1=C(C(=NC=C1COP(=O)(O)O)C)O)P(=O)(O)O	-2.1	5168641;5288840;135509126;135752045	PubChem:(5168641 5288840 135509126 135752045);PubMed;PubChem class - bio and metabolites	16777282	345.041	172.01	2848_CARA_HILIC_neg_SIRIUS_charge0_removed_2194
8295	1	1		-365.794	0.013	11.304	C19H13ClFN3O5	[M + Br]-	DWYSXTSOQQMQQZ	InChI=1S/C19H13ClFN3O5/c1-27-24-16(19(25)26)11-6-2-4-8-13(11)28-17-15(21)18(23-10-22-17)29-14-9-5-3-7-12(14)20/h2-10H,1H3,(H,25,26)	(2Z)-2-[2-[6-(2-chlorophenoxy)-5-fluoropyrimidin-4-yl]oxyphenyl]-2-methoxyiminoacetic acid	CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C(=O)O	4.6	22635276;73990581;86278313	PubChem:(22635276 73990581 86278313);NORMAN:(NS00014286)	262146	495.968	69.646	3086_CARA_HILIC_neg_SIRIUS_charge0_removed_8295
5261	3	3		-331.686	0.873	38.519	C17H16O12S	[M - H4O2 - H]-	JYLTUFFFZUPLIE	InChI=1S/C17H16O12S/c1-27-12-5-7(4-10(20)16(12)29-30(24,25)26)3-9(19)14(22)13-8(18)6-11(21)17(28-2)15(13)23/h4-6,18,20-21,23H,3H2,1-2H3,(H,24,25,26)		COC1=CC(=CC(=C1OS(=O)(=O)O)O)CC(=O)C(=O)C2=C(C(=C(C=C2O)O)OC)O	1.0	131835144	HMDB:(128847);PubChem:(131835144);PubChem class - bio and metabolites	16777226	407.011	135.138	1887_CARA_HILIC_neg_SIRIUS_charge0_removed_5261
10648	1	3		-379.923	0.625	13.976	C31H47N5O8S2	[M - H]-	FDCIHHBJRPHRAO	InChI=1S/C31H47N5O8S2/c1-4-8-22(31(43)44)33-17-25(37)23(15-19-9-6-13-45-19)34-29(41)24(16-20-10-7-14-46-20)35-30(42)27(18(3)5-2)36-28(40)21(32)11-12-26(38)39/h6-7,9-10,13-14,18,21-25,27,33,37H,4-5,8,11-12,15-17,32H2,1-3H3,(H,34,41)(H,35,42)(H,36,40)(H,38,39)(H,43,44)		CCCC(C(=O)O)NCC(C(CC1=CC=CS1)NC(=O)C(CC2=CC=CS2)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)N)O	-2.3	91809483;122185862	PubChem:(91809483 122185862);PubMed;PubChem class - bio and metabolites	16777282	680.273	163.067	2366_CARA_HILIC_neg_SIRIUS_charge0_removed_10648
4574	2	2		-164.068	0.256	8.242	C10H20N2O4	[M - H2O - H]-	OQNJZSIPDMTUAJ	InChI=1S/C10H20N2O4/c1-7(11)8(12-10(15)16)5-3-2-4-6-9(13)14/h7-8,12H,2-6,11H2,1H3,(H,13,14)(H,15,16)	8-amino-7-(carboxyamino)nonanoic acid	CC(C(CCCCCC(=O)O)NC(=O)O)N	-2.0	444640;4474067	COCONUT:(CNP0394310);PubChem:(444640 4474067);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;KEGG Mine	60148416514	213.124	147.012	3477_CARA_HILIC_neg_SIRIUS_charge0_removed_4574
7366	2	3		-136.942	0.592	8.112	C7H15NO7	[M - H4O2 - H]-	VPLLYEXGSJYTJP	InChI=1S/C7H15NO7/c8-2(1-9)3(10)4(11)5(12)6(13)7(14)15/h2-6,9-13H,1,8H2,(H,14,15)		C(C(C(C(C(C(C(=O)O)O)O)O)O)N)O	-6.5	10977133;13036919	COCONUT:(CNP0335690);Natural Products:(UNPD156082);PubChem:(10977133 13036919)	2129922	188.056	154.541	2626_CARA_HILIC_neg_SIRIUS_charge0_removed_7366
8663	3	3		-269.416	0.186	6.683	C23H40N2O6	[M - H2O - H]-	CVHCKFXIOFZJJJ	InChI=1S/C23H40N2O6/c1-4-10-24-21(30)31-19-7-9-22(2)16(12-20(29)25-11-8-15(27)13-25)17(28)5-6-18(22)23(19,3)14-26/h15-19,26-28H,4-14H2,1-3H3,(H,24,30)	6-hydroxy-1-(hydroxymethyl)-5-[2-(3-hydroxypyrrolidin-1-yl)-2-oxoethyl]-1,4a-dimethyldecahydronaphthalen-2-yl propylcarbamate	CCCNC(=O)OC1CCC2(C(C1(C)CO)CCC(C2CC(=O)N3CCC(C3)O)O)C	1.3	3736423;11884818;11884819;44716919	COCONUT:(CNP0064054);PubChem:(3736423 11884818 11884819 44716919);SuperNatural:(SN00008971 SN00008972);ZINC bio:(ZINC04236697 ZINC04236698)	3153922	421.273	91.397	4651_CARA_HILIC_neg_SIRIUS_charge0_removed_8663
192	1	1		-166.78	1.0	18.157	C2H6O5S2	[M - H]-	IZDROVVXIHRYMH	InChI=1S/C2H6O5S2/c1-8(3,4)7-9(2,5)6/h1-2H3	Mesic anhydride	CS(=O)(=O)OS(=O)(=O)C	-0.8	81560	NORMAN:(NS00043712);PubChem class - safety and toxic;PubChem:(81560);PubMed	67371074	172.958	176.007	5267_CARA_HILIC_neg_SIRIUS_charge0_removed_192
9535	3	5		-378.585	0.022	2.488	C31H51N9O9	[M - H4O2 - H]-	DRCNRVYVCHHIJP	InChI=1S/C31H51N9O9/c1-17(2)25(29(47)39-23(30(48)49)16-18-8-10-19(41)11-9-18)40-28(46)22(12-13-24(42)43)38-27(45)21(7-3-4-14-32)37-26(44)20(33)6-5-15-36-31(34)35/h8-11,17,20-23,25,41H,3-7,12-16,32-33H2,1-2H3,(H,37,44)(H,38,45)(H,39,47)(H,40,46)(H,42,43)(H,48,49)(H4,34,35,36)	splenopentin	CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)N	-6.0	121827;14346391;10372500;99652326	MeSH:(121827);PubChem:(121827 14346391 10372500 99652326);PubMed	70	656.35	81.996	3206_CARA_HILIC_neg_SIRIUS_charge0_removed_9535
3269	2	2		-110.492	1.0	12.738	C6H12O8S	[M - H2O - H]-	GDISEEDIIABUSR	InChI=1S/C6H12O8S/c7-3-1-5(8)14-4(6(3)9)2-13-15(10,11)12/h3-9H,1-2H2,(H,10,11,12)	2-Deoxy-6-O-Sulfo-Alpha-D-Arabino-Hexopyranose	C1C(C(C(OC1O)COS(=O)(=O)O)O)O	-2.5	46912130	PubChem:(46912130);PubChem class - bio and metabolites	16777218	225.008	135.855	3873_CARA_HILIC_neg_SIRIUS_charge0_removed_3269
8480	1	1		-278.07	0.867	34.232	C15H21N5O8	[M - H]-	YPJCCVBZPSZIKH	InChI=1S/C15H21N5O8/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(25)11(6(2-22)26-14)28-15-9(24)8(23)5(1-21)27-15/h3-6,8-11,14-15,21-25H,1-2H2,(H2,16,17,18)	3''-O-beta-D-ribofuranosyladenosine	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)OC4C(C(C(O4)CO)O)O)O)N	-3.139	641614;101343504	MeSH:(101343504);PubChem:(641614 101343504);PubMed	70	398.132	138.701	226_CARA_HILIC_neg_SIRIUS_charge0_removed_8480
2750	3	3		-165.973	0.017	42.347	C20H12O8	[M - H]-	NEDXBAMFCBNKIB	InChI=1S/C20H12O8/c21-16-9-5-1-3-7-11(9)27-19(25)14(16)13(18(23)24)15-17(22)10-6-2-4-8-12(10)28-20(15)26/h1-8,13,21-22H,(H,23,24)	Oprea1_057302	C1=CC=C2C(=C1)C(=C(C(=O)O2)C(C3=C(C4=CC=CC=C4OC3=O)O)C(=O)O)O	1.8	54682149;54707131	NORMAN:(NS00033579 NS00042826);COCONUT:(CNP0051254 CNP0367315);PubChem:(54682149 54707131);SuperNatural:(SN00093797);PubMed	3407938	379.049	124.794	5082_CARA_HILIC_neg_SIRIUS_charge0_removed_2750
3793	3	3		-63.88	1.0	34.288	C7H14O8	[M - H4O2 - H]-	KWMLJOLKUYYJFJ	InChI=1S/C7H14O8/c8-1-2(9)3(10)4(11)5(12)6(13)7(14)15/h2-6,8-13H,1H2,(H,14,15)	heptonic acid	C(C(C(C(C(C(C(=O)O)O)O)O)O)O)O	-4.0	25588;61888;87578;101713;450473;3084118;3084395;4165704;5748604;6321234;9859732;9961979;12884024;13367307;10170392;20056785;21117645;25021363;24838356;36688155;42052053;42052056;40488224;40488226;45266854;44146413;45934214;54017302;54017303;54017304;54017305;54017306;56841674;88100297;88115451;88430584;121493659;124080903	HMDB:(240292);SuperNatural:(SN00017876 SN00035313 SN00391650);ZINC bio:(ZINC01531006 ZINC01531007 ZINC11592819 ZINC66322933);MeSH:(25588);PubMed;NORMAN:(NS00002118);COCONUT:(CNP0254505 CNP0402160);Natural Products:(UNPD24325);PubChem:(25588 61888 87578 101713 450473 3084118 3084395 4165704 5748604 6321234 9859732 9961979 12884024 13367307 10170392 20056785 21117645 25021363 24838356 36688155 42052053 42052056 40488224 40488226 45266854 44146413 45934214 54017302 54017303 54017304 54017305 54017306 56841674 88100297 88115451 88430584 121493659 124080903);YMDB Mine;CHEBI:(67270 59201 59200);EcoCyc Mine;PubChem class - safety and toxic;Training Set;KEGG Mine	60200116334	189.042	92.915	3425_CARA_HILIC_neg_SIRIUS_charge0_removed_3793
4511	3	1		-298.994	0.17	8.246	C12H8ClF3O5	[M - H]-	LRFBEZSCLJUSAL	InChI=1S/C12H8ClF3O5/c1-3-7(12(14,15)16)5-4(2-21-3)9(17)6(11(19)20)10(18)8(5)13/h2-3,7,18H,1H3,(H,19,20)	5-chloro-7-(dihydroxymethylidene)-3-methyl-4-(trifluoromethyl)-3,4-dihydroisochromene-6,8-dione	CC1C(C2=C(C(=C(C(=O)C2=CO1)C(=O)O)O)Cl)C(F)(F)F	2.8	54702963	PubChem:(54702963);PubChem class - safety and toxic	67108866	322.995	195.57	3149_CARA_HILIC_neg_SIRIUS_charge0_removed_4511
